Crop,pH,Temp,Rain,Humidity,Nitrogen,Phosphorus,Potassium,Oxygen
plum,7,21,799,55,75,42,111,21
plum,6,16,725,55,74,38,107,19
plum,7,15,662,68,64,45,105,18
plum,6,22,695,70,79,33,94,21
plum,7,17,762,56,74,43,105,18
plum,7,20,733,68,87,49,113,18
plum,7,22,750,65,62,30,120,20
plum,7,16,715,70,80,36,105,19
plum,6,24,640,70,85,49,107,21
plum,7,22,748,70,82,40,90,20
plum,7,22,603,59,70,43,120,19
plum,7,19,667,61,60,47,90,19
plum,7,21,789,54,98,48,102,21
plum,6,17,690,59,82,33,92,19
plum,7,17,767,55,86,45,99,20
plum,6,23,780,58,100,43,93,19
plum,6,21,703,63,94,38,83,18
plum,7,24,788,54,70,49,105,21
plum,6,19,728,69,77,50,119,20
plum,6,25,706,62,61,32,111,18
plum,7,21,665,60,87,40,101,20
plum,7,20,795,65,99,31,93,19
plum,6,22,710,53,88,49,92,20
plum,6,21,695,55,98,47,112,18
plum,6,15,707,55,88,41,110,18
plum,6,24,725,64,80,49,81,20
plum,7,20,602,63,98,41,93,20
plum,7,24,602,61,89,35,83,18
plum,6,16,669,70,61,31,118,19
plum,6,23,748,61,88,34,90,18
plum,6,15,691,70,79,49,113,18
plum,6,24,646,64,69,35,92,18
plum,6,15,642,60,90,49,111,21
plum,6,17,606,62,60,43,80,20
plum,7,22,693,58,87,50,107,19
plum,6,23,608,68,87,43,90,20
plum,7,19,687,51,90,38,95,19
plum,7,24,777,60,74,50,91,19
plum,7,19,793,54,72,30,92,20
plum,7,23,665,57,72,42,109,19
plum,7,15,617,63,84,49,105,20
plum,7,25,763,50,80,34,120,18
plum,6,19,758,57,74,41,107,18
plum,6,20,786,54,65,40,117,21
plum,6,15,738,69,90,30,106,20
plum,7,18,764,51,74,31,81,18
plum,7,19,660,62,69,46,103,19
plum,6,16,759,68,88,30,106,18
plum,7,21,628,65,83,49,115,20
plum,7,16,772,57,68,30,99,18
plum,6,18,697,56,70,42,89,21
plum,6,18,727,52,82,42,103,19
plum,6,20,735,67,78,30,113,19
plum,6,17,739,53,78,35,87,21
plum,7,20,772,63,75,45,87,19
plum,7,23,640,66,90,44,114,18
plum,6,22,712,59,64,42,97,21
plum,6,18,681,61,100,47,113,18
plum,7,15,767,66,89,35,84,18
plum,7,16,746,65,69,49,114,19
plum,6,17,639,54,99,38,105,18
plum,6,24,612,66,86,33,114,19
plum,6,17,753,66,100,44,117,20
plum,7,24,659,68,69,43,80,21
plum,7,23,641,50,96,32,109,18
plum,7,25,760,55,92,50,92,19
plum,6,19,686,58,85,31,107,18
plum,6,23,725,56,66,35,88,19
plum,6,17,602,69,72,49,88,20
plum,7,18,698,54,77,42,115,20
plum,7,22,780,57,62,45,81,21
plum,7,21,654,50,90,50,81,18
plum,6,23,783,67,92,40,116,20
plum,7,16,725,64,72,39,110,20
plum,7,21,703,60,90,50,90,21
plum,7,22,613,52,66,49,90,20
plum,7,22,718,62,74,49,102,19
plum,6,23,620,53,81,50,101,19
plum,7,15,705,54,60,46,87,19
plum,6,19,737,69,67,41,86,21
plum,7,15,617,50,68,40,91,20
plum,7,19,621,59,66,44,92,18
plum,7,19,714,56,73,38,88,21
plum,6,15,724,61,100,44,103,19
plum,6,16,728,53,83,31,96,18
plum,7,16,611,52,78,48,114,21
plum,6,21,687,61,68,38,95,20
plum,7,24,627,55,94,50,84,20
plum,6,16,707,69,80,38,115,19
plum,6,25,796,66,82,49,98,19
plum,7,20,669,67,89,35,96,20
plum,6,21,602,66,64,48,102,18
plum,6,25,732,59,87,38,117,21
plum,7,16,648,61,68,45,102,18
plum,6,19,657,69,67,49,112,21
plum,6,23,800,53,99,44,81,18
plum,6,21,699,58,90,46,114,20
plum,7,25,645,69,74,46,86,21
plum,6,15,666,52,63,37,119,20
plum,6,25,635,63,95,49,86,18
plum,6,22,729,70,92,38,88,19
plum,6,24,738,54,84,44,117,18
plum,6,25,712,69,63,43,89,19
plum,7,18,787,50,84,40,115,18
plum,7,18,716,54,94,46,87,18
plum,6,20,737,68,66,33,82,18
plum,6,22,747,51,63,34,120,18
plum,7,19,769,70,86,35,93,21
plum,6,18,717,62,79,49,115,18
plum,6,15,647,69,88,47,94,18
plum,7,24,636,55,65,46,118,18
plum,7,25,633,63,80,48,81,18
plum,7,21,629,69,97,50,90,21
plum,6,20,614,66,91,38,88,21
plum,7,17,622,52,91,46,96,19
plum,7,22,796,67,96,43,95,18
plum,6,17,731,55,84,46,82,18
plum,7,22,696,56,97,45,115,19
plum,6,15,747,69,89,45,96,18
plum,7,21,603,54,73,31,85,19
plum,7,24,611,58,93,43,100,21
plum,6,24,780,61,67,32,97,20
plum,7,17,618,50,82,36,100,19
plum,6,17,603,70,74,43,115,18
plum,6,22,606,50,81,33,87,20
plum,6,19,780,64,78,43,92,19
plum,7,18,678,69,96,36,106,20
plum,7,22,614,67,84,33,81,19
plum,7,16,660,56,95,45,112,18
plum,6,20,707,54,68,47,84,20
plum,7,17,638,61,65,30,88,20
plum,6,22,656,58,89,50,104,21
plum,7,15,740,52,78,35,113,21
plum,7,17,627,58,65,47,88,21
plum,6,16,631,51,67,43,111,21
plum,7,18,795,66,87,48,111,19
plum,7,17,654,54,85,33,92,20
plum,7,20,748,53,72,32,86,19
plum,6,20,625,54,89,34,88,18
plum,7,18,793,57,65,37,113,18
plum,6,23,642,63,70,45,97,21
plum,7,17,637,66,63,41,108,18
plum,7,25,753,62,81,46,111,18
plum,6,24,631,67,96,31,108,20
plum,6,22,702,69,80,30,83,21
plum,7,21,685,65,74,39,93,21
plum,7,18,633,70,81,30,87,18
plum,7,18,636,61,91,38,107,21
plum,6,17,718,55,92,32,81,18
plum,6,22,684,56,92,36,93,21
plum,7,21,800,54,74,30,98,20
plum,6,22,701,67,66,50,103,20
plum,6,24,790,54,82,33,96,19
plum,6,15,633,60,70,32,85,20
plum,7,17,751,62,87,34,85,19
plum,7,22,776,65,74,45,118,21
plum,6,23,660,66,90,41,117,18
plum,7,19,787,52,89,34,120,19
plum,7,19,680,51,62,46,90,21
plum,7,21,624,54,83,50,90,20
plum,6,18,781,58,71,36,108,21
plum,7,16,749,62,74,38,101,19
plum,6,18,757,55,77,36,90,19
plum,6,19,778,53,91,48,85,21
plum,6,20,699,50,98,43,87,21
plum,7,17,734,64,96,45,84,21
plum,6,23,643,54,73,32,104,19
plum,7,22,753,66,81,46,84,20
plum,7,19,721,54,95,40,114,21
plum,7,22,731,63,86,32,80,21
plum,7,17,691,56,90,46,109,21
plum,7,20,690,63,97,31,99,18
plum,7,24,681,52,86,35,94,21
plum,6,18,702,58,61,32,90,18
plum,6,19,648,65,89,37,115,19
plum,6,18,677,55,68,41,98,18
plum,6,19,610,50,73,49,105,18
plum,7,20,661,56,68,41,92,18
plum,6,19,735,61,91,38,117,20
plum,6,20,707,50,88,30,120,21
plum,6,21,758,54,71,33,116,20
plum,7,17,679,65,66,49,101,21
plum,7,25,603,50,100,49,119,18
plum,7,20,730,70,61,49,100,19
plum,7,25,640,53,77,46,115,18
plum,7,18,793,68,92,32,88,20
plum,7,25,698,66,93,40,94,19
plum,7,16,623,56,72,30,84,19
plum,7,22,625,52,97,36,82,19
plum,7,20,784,61,90,32,97,19
plum,7,25,653,62,72,43,104,21
plum,6,23,656,51,65,47,118,19
plum,7,16,623,50,71,32,88,18
plum,7,25,800,57,77,48,81,20
plum,7,20,750,65,84,38,96,20
plum,7,20,766,50,74,38,80,18
plum,7,23,736,66,61,47,98,18
plum,7,22,766,67,96,43,109,21
plum,7,19,763,56,83,44,88,20
plum,7,21,658,67,75,47,108,21
plum,6,22,642,55,99,37,120,20
plum,6,24,732,59,61,41,108,19
plum,6,23,747,65,72,48,92,21
plum,6,24,780,59,65,32,81,18
plum,7,23,606,64,93,49,85,21
plum,6,21,762,58,62,34,104,18
plum,6,24,708,53,83,35,82,21
plum,6,23,639,51,86,45,90,20
plum,7,16,702,50,73,38,120,21
plum,7,24,766,59,83,49,120,21
plum,6,15,630,65,72,40,102,21
plum,6,25,680,64,71,40,92,21
plum,7,25,640,53,72,30,100,19
plum,7,18,800,51,93,41,83,18
plum,6,24,760,58,67,40,89,21
plum,7,23,711,63,90,33,96,19
plum,7,23,763,65,76,35,111,18
plum,6,17,773,66,78,46,93,21
plum,7,16,763,51,80,36,112,20
plum,7,22,794,68,68,45,84,20
plum,6,25,670,56,81,43,109,20
plum,7,19,787,50,67,50,98,20
plum,6,19,776,68,100,33,104,20
plum,7,25,655,57,67,43,105,19
plum,6,25,653,58,60,34,95,19
plum,7,24,720,50,79,48,96,18
plum,6,25,656,52,87,31,117,18
plum,6,25,732,70,73,50,90,21
plum,7,24,712,63,91,31,109,18
plum,6,22,644,54,91,37,108,21
plum,7,15,640,57,98,41,101,19
plum,7,17,749,67,65,43,105,19
plum,6,18,660,67,95,42,81,20
plum,6,16,677,56,68,49,120,19
plum,6,21,745,52,72,37,88,21
plum,6,20,737,54,71,32,85,21
plum,7,16,655,56,80,41,117,18
plum,7,21,666,70,76,35,102,18
plum,6,19,766,69,81,48,89,20
plum,7,21,647,67,93,42,118,18
plum,7,17,712,63,85,36,92,20
plum,7,18,696,67,75,46,91,18
plum,6,17,691,57,100,30,100,19
plum,6,18,643,66,73,40,114,20
plum,7,15,786,68,98,48,115,21
plum,7,23,720,54,85,39,80,21
plum,6,25,678,64,71,45,107,19
plum,6,15,782,52,78,50,111,19
plum,6,21,699,56,79,42,118,20
plum,6,20,694,50,97,38,115,19
plum,6,16,663,54,75,45,91,19
plum,6,20,750,58,87,48,82,21
plum,7,20,743,54,72,32,81,18
plum,7,23,691,63,98,38,111,21
plum,6,25,758,67,80,44,87,19
plum,6,23,667,65,91,38,86,18
plum,6,24,644,52,84,44,88,20
plum,7,25,617,58,72,38,120,18
plum,6,16,707,54,98,34,96,20
plum,6,25,676,67,82,33,94,21
plum,6,16,613,59,78,35,101,20
plum,7,21,635,68,89,41,95,21
plum,6,25,773,50,76,48,119,19
plum,6,23,636,50,72,34,83,20
plum,7,17,703,61,93,38,118,19
plum,6,21,697,59,60,35,81,19
plum,7,22,689,52,87,34,83,21
plum,6,25,708,63,85,31,99,18
plum,7,20,769,63,74,35,100,18
plum,6,21,778,63,83,40,85,18
plum,6,22,799,52,95,39,83,20
plum,6,23,704,61,75,46,116,20
plum,7,22,702,58,84,48,103,21
plum,6,15,605,65,73,43,87,21
plum,7,20,764,50,90,40,92,21
plum,6,21,691,70,92,38,82,20
plum,7,19,793,54,74,38,114,18
plum,6,18,764,63,96,43,97,21
plum,7,16,628,61,93,30,98,20
plum,6,20,722,66,84,42,107,18
plum,6,22,637,62,83,35,115,18
plum,7,16,775,56,60,31,87,21
plum,7,25,795,55,82,37,81,21
plum,7,16,717,70,78,37,93,21
plum,7,23,732,53,99,34,81,20
plum,6,21,757,69,88,43,98,20
plum,7,24,739,65,80,46,117,21
plum,6,24,606,65,86,34,110,21
plum,7,18,661,52,84,32,119,21
plum,6,22,675,63,93,40,87,20
plum,6,20,607,50,78,49,102,19
plum,7,22,655,53,95,42,97,20
plum,7,22,632,59,93,31,109,21
plum,6,19,800,64,95,44,95,19
plum,7,23,759,61,92,41,88,21
plum,7,15,666,53,87,36,117,20
plum,6,15,726,51,100,37,111,20
plum,7,22,682,67,75,33,120,19
plum,6,17,666,60,96,30,81,21
plum,6,19,635,69,80,31,89,20
plum,6,22,639,58,89,43,101,18
plum,7,24,774,55,91,43,109,21
plum,7,21,738,62,99,47,104,19
plum,7,20,673,58,93,41,105,20
plum,6,25,633,63,64,47,117,20
plum,6,19,796,50,63,50,101,21
plum,6,15,772,63,80,31,82,18
plum,6,19,761,64,61,48,80,18
plum,7,22,675,69,69,34,118,21
plum,6,23,733,50,95,45,91,18
plum,7,16,621,63,92,31,105,21
plum,6,25,763,51,100,40,88,19
plum,6,23,760,51,60,34,120,21
plum,6,20,617,62,82,34,120,20
plum,6,23,670,66,87,34,101,21
plum,6,20,636,61,94,41,84,21
plum,6,23,665,61,76,39,117,20
plum,6,18,636,64,85,39,108,21
plum,6,25,639,65,60,38,117,21
plum,6,25,631,68,92,43,88,20
plum,6,17,754,69,62,42,92,21
plum,6,17,643,51,76,38,85,19
plum,7,15,799,52,63,32,100,19
plum,7,22,754,57,88,50,104,21
plum,6,18,637,58,74,37,98,19
plum,7,22,617,52,62,46,90,20
plum,7,15,792,60,74,40,86,21
plum,7,18,734,61,87,39,89,21
plum,6,25,603,66,77,35,87,20
plum,7,15,784,64,66,34,81,21
plum,7,22,735,61,88,49,97,20
plum,7,24,629,67,98,31,83,19
plum,6,23,798,65,98,46,84,20
plum,6,19,627,59,68,43,90,18
plum,7,19,707,69,71,43,99,19
plum,7,16,800,53,96,34,105,20
plum,6,15,785,58,88,45,112,20
plum,6,15,775,67,73,39,80,20
plum,7,23,701,58,75,35,105,19
plum,7,15,762,68,66,38,103,20
plum,6,23,766,56,72,41,86,18
plum,7,18,615,65,99,33,96,19
plum,7,20,612,56,78,39,118,21
plum,7,22,779,57,67,38,112,21
plum,6,20,690,62,87,31,107,20
plum,7,21,678,59,100,31,81,21
plum,6,16,792,56,64,46,84,19
plum,7,17,610,67,100,38,111,19
plum,7,23,689,58,99,32,89,21
plum,6,25,798,64,84,47,109,19
plum,6,22,760,54,79,46,105,21
plum,7,21,723,66,75,44,96,18
plum,7,20,610,68,95,45,106,21
plum,7,16,701,51,88,36,104,21
plum,6,21,778,70,94,47,118,21
plum,7,20,741,50,77,35,93,19
plum,7,17,738,69,97,40,99,18
plum,6,20,647,62,95,31,94,18
plum,7,20,741,69,97,46,113,18
plum,6,21,643,53,61,34,94,18
plum,6,21,708,64,88,34,93,18
plum,7,25,634,51,73,42,98,20
plum,6,15,663,59,100,34,106,18
plum,6,24,610,55,90,31,113,20
plum,7,21,750,57,87,36,99,20
plum,7,15,724,61,66,33,110,19
plum,7,21,774,50,100,42,115,19
plum,7,22,768,68,69,39,110,19
plum,6,21,716,64,69,46,108,18
plum,7,22,673,69,92,33,89,18
plum,6,19,733,70,68,38,117,21
plum,6,18,616,66,84,47,119,21
plum,7,25,683,55,98,39,87,18
plum,7,15,603,51,95,37,92,21
plum,7,23,649,52,64,47,105,20
plum,7,15,619,50,88,42,96,19
plum,6,16,754,60,88,37,90,18
plum,6,16,643,58,91,49,119,21
plum,7,22,685,66,94,41,93,20
plum,7,22,717,52,70,50,110,19
plum,6,22,602,59,79,42,100,18
plum,7,22,707,61,62,37,94,18
plum,7,17,649,55,94,36,94,19
plum,7,23,614,55,94,44,96,21
plum,6,17,633,59,95,33,84,21
plum,7,17,765,63,85,46,91,18
plum,6,22,783,62,78,43,97,20
plum,7,25,666,68,78,39,90,20
plum,6,15,600,70,89,41,113,20
plum,6,19,658,54,92,48,107,21
plum,7,24,691,50,83,50,96,21
plum,7,18,759,68,97,42,107,20
plum,6,25,744,67,86,49,88,18
plum,6,19,750,53,66,40,102,18
plum,7,24,707,61,82,44,114,21
plum,6,20,625,64,91,31,96,19
plum,6,22,708,53,93,49,100,20
plum,7,20,649,56,63,33,93,19
plum,7,20,637,55,84,50,98,18
plum,7,21,748,67,72,35,107,19
plum,7,15,637,63,75,35,120,19
plum,6,21,673,55,94,45,82,18
plum,7,24,744,52,78,36,95,21
plum,6,18,644,50,87,32,99,18
plum,7,23,782,65,78,44,81,21
plum,7,24,750,56,64,46,116,21
plum,7,16,773,63,83,41,90,21
plum,6,17,718,57,75,37,98,20
plum,6,18,634,60,95,36,87,21
plum,6,21,670,65,73,43,111,21
plum,6,18,794,69,80,37,114,18
plum,7,18,684,64,97,43,97,18
plum,6,20,716,67,88,48,98,19
plum,7,25,733,59,94,35,97,18
plum,7,17,621,52,61,32,113,20
plum,6,16,773,59,70,45,85,20
plum,7,15,647,58,61,42,112,18
plum,6,25,647,54,64,38,108,18
plum,7,15,770,59,98,48,81,20
pomegranate,5,15,542,58,83,43,93,19
pomegranate,5,16,537,54,88,47,86,20
pomegranate,7,25,800,54,79,41,80,19
pomegranate,6,30,597,54,86,50,80,20
pomegranate,5,22,699,53,77,36,116,21
pomegranate,6,24,768,59,82,44,120,21
pomegranate,6,20,530,56,79,42,118,21
pomegranate,7,19,534,55,66,41,102,19
pomegranate,7,24,777,50,74,33,117,18
pomegranate,6,15,762,57,98,47,115,20
pomegranate,5,16,769,53,99,44,109,21
pomegranate,6,24,626,57,72,40,84,18
pomegranate,5,16,784,54,80,48,87,19
pomegranate,6,25,698,54,61,34,101,18
pomegranate,7,30,782,58,74,33,86,20
pomegranate,6,17,610,60,73,42,92,18
pomegranate,5,23,736,59,74,46,86,19
pomegranate,7,25,741,52,96,42,90,21
pomegranate,7,17,662,60,61,37,112,19
pomegranate,7,30,759,59,86,32,90,21
pomegranate,7,19,756,51,60,48,80,18
pomegranate,6,17,752,54,100,36,90,21
pomegranate,6,28,732,54,64,42,81,18
pomegranate,6,20,746,59,74,36,103,19
pomegranate,5,17,598,51,97,42,92,20
pomegranate,5,25,789,54,77,44,99,20
pomegranate,6,22,750,56,90,36,111,18
pomegranate,7,23,708,50,94,30,89,21
pomegranate,5,23,793,59,86,36,120,19
pomegranate,6,19,787,58,89,36,118,20
pomegranate,7,23,732,56,86,50,82,21
pomegranate,5,16,578,58,91,30,103,19
pomegranate,6,24,637,53,83,31,107,21
pomegranate,5,26,587,56,96,45,84,19
pomegranate,7,20,570,56,68,37,107,20
pomegranate,5,19,705,56,93,41,104,20
pomegranate,6,25,635,51,77,41,104,20
pomegranate,6,21,663,52,72,41,118,21
pomegranate,6,25,665,53,70,47,106,20
pomegranate,5,27,705,55,78,30,88,18
pomegranate,6,26,711,51,85,44,105,18
pomegranate,6,25,514,52,77,46,102,19
pomegranate,6,30,766,58,66,45,81,20
pomegranate,5,24,588,51,83,30,93,18
pomegranate,6,30,765,58,87,41,117,20
pomegranate,7,22,692,60,75,46,120,21
pomegranate,5,16,580,60,76,41,96,19
pomegranate,5,23,674,52,86,37,93,21
pomegranate,5,15,654,52,93,47,97,20
pomegranate,6,23,634,54,65,43,82,20
pomegranate,5,29,518,53,96,33,108,18
pomegranate,5,22,594,52,84,33,106,19
pomegranate,6,22,553,55,61,45,119,21
pomegranate,7,25,703,52,66,36,118,19
pomegranate,6,16,721,59,69,40,116,20
pomegranate,6,27,683,57,79,40,89,19
pomegranate,5,24,634,55,67,34,99,20
pomegranate,5,24,657,53,88,30,97,20
pomegranate,6,29,796,50,83,30,92,19
pomegranate,6,16,698,57,68,47,83,20
pomegranate,5,21,740,55,84,30,80,18
pomegranate,5,30,611,56,72,37,95,19
pomegranate,6,25,623,51,69,49,110,20
pomegranate,5,29,642,50,96,35,80,18
pomegranate,5,25,532,58,70,48,87,20
pomegranate,5,15,761,51,76,44,88,21
pomegranate,5,21,742,58,88,38,105,18
pomegranate,7,29,726,60,73,34,101,20
pomegranate,7,20,722,55,84,42,83,21
pomegranate,7,29,588,57,77,36,96,21
pomegranate,6,29,659,52,85,44,95,18
pomegranate,6,24,673,50,89,40,82,20
pomegranate,5,26,606,50,77,35,106,20
pomegranate,5,28,706,57,100,32,80,21
pomegranate,6,19,624,57,66,35,103,18
pomegranate,6,17,731,56,73,40,102,21
pomegranate,7,25,790,59,87,30,100,20
pomegranate,5,22,632,52,72,49,97,18
pomegranate,7,28,758,51,73,48,110,21
pomegranate,6,18,628,51,98,33,107,18
pomegranate,7,17,510,52,60,45,111,21
pomegranate,6,30,547,55,98,45,112,20
pomegranate,6,29,609,55,84,44,102,18
pomegranate,7,26,729,56,76,45,119,21
pomegranate,5,20,564,52,94,41,110,18
pomegranate,6,24,654,55,65,42,95,18
pomegranate,5,17,572,54,81,31,99,18
pomegranate,7,25,737,57,70,32,113,19
pomegranate,7,23,636,60,70,37,119,18
pomegranate,7,28,753,51,71,45,116,18
pomegranate,5,16,717,55,86,50,101,20
pomegranate,6,18,549,60,89,42,80,19
pomegranate,7,20,535,60,78,36,104,19
pomegranate,7,15,631,60,77,36,113,18
pomegranate,6,19,702,55,82,36,81,19
pomegranate,7,19,635,56,91,43,97,19
pomegranate,6,17,736,55,80,31,113,19
pomegranate,7,23,601,54,81,47,108,20
pomegranate,7,16,618,52,86,42,111,18
pomegranate,6,18,641,55,81,30,83,21
pomegranate,6,18,762,51,77,45,84,21
pomegranate,7,27,606,55,91,32,92,19
pomegranate,6,17,725,53,74,40,103,21
pomegranate,6,25,600,60,73,34,118,18
pomegranate,6,19,636,56,90,35,85,19
pomegranate,6,26,512,53,84,37,97,21
pomegranate,7,27,624,58,63,40,92,18
pomegranate,5,26,768,59,78,34,94,20
pomegranate,5,17,556,50,66,36,90,19
pomegranate,6,21,597,59,96,30,89,21
pomegranate,5,30,759,55,97,50,116,20
pomegranate,6,24,621,59,72,35,104,20
pomegranate,5,27,567,56,75,49,112,18
pomegranate,5,28,688,51,90,45,109,21
pomegranate,5,25,618,50,64,31,115,18
pomegranate,7,27,782,50,67,38,112,18
pomegranate,5,19,667,56,70,45,98,18
pomegranate,6,25,503,56,89,44,111,19
pomegranate,6,24,632,51,87,47,107,20
pomegranate,5,22,559,57,78,42,96,19
pomegranate,7,20,607,59,100,35,107,20
pomegranate,6,19,623,53,91,35,118,18
pomegranate,6,29,578,50,63,33,95,19
pomegranate,5,23,622,60,90,41,115,19
pomegranate,7,22,773,55,91,50,84,21
pomegranate,6,28,565,55,92,30,83,19
pomegranate,7,17,620,53,78,32,110,20
pomegranate,5,19,799,54,64,41,109,20
pomegranate,6,27,755,50,69,44,120,19
pomegranate,6,19,691,58,61,39,111,19
pomegranate,6,23,759,59,78,41,83,19
pomegranate,6,30,742,50,60,37,87,20
pomegranate,6,30,793,59,90,32,105,18
pomegranate,5,29,576,53,64,30,84,21
pomegranate,5,19,775,58,80,48,107,18
pomegranate,7,19,522,57,85,34,106,20
pomegranate,7,15,743,56,70,44,104,21
pomegranate,6,23,784,54,84,43,88,19
pomegranate,6,19,774,51,67,42,116,19
pomegranate,7,16,698,56,62,33,87,20
pomegranate,5,29,783,57,94,34,93,18
pomegranate,6,16,510,55,83,46,114,20
pomegranate,6,24,799,53,83,37,92,20
pomegranate,5,15,706,51,82,39,110,18
pomegranate,7,21,739,58,91,32,88,20
pomegranate,5,18,543,52,77,40,87,19
pomegranate,6,29,764,60,79,38,109,21
pomegranate,5,24,723,55,85,36,83,19
pomegranate,7,28,562,59,80,39,81,18
pomegranate,7,15,762,50,93,31,113,21
pomegranate,5,28,602,50,75,44,116,18
pomegranate,7,29,581,59,74,41,89,21
pomegranate,5,29,780,55,77,45,105,19
pomegranate,7,27,715,58,63,42,102,18
pomegranate,5,26,555,55,66,41,92,20
pomegranate,7,17,636,54,65,38,120,18
pomegranate,7,29,775,60,100,30,84,21
pomegranate,5,21,709,59,88,41,97,20
pomegranate,5,26,658,60,90,42,91,18
pomegranate,7,24,562,57,98,43,107,18
pomegranate,5,21,517,52,81,32,114,19
pomegranate,5,29,648,60,87,37,95,21
pomegranate,6,29,677,56,67,32,107,20
pomegranate,7,15,656,60,60,36,84,18
pomegranate,7,28,679,52,69,40,105,20
pomegranate,5,23,711,57,80,49,109,21
pomegranate,6,28,644,51,72,46,100,19
pomegranate,5,15,714,54,92,31,86,19
pomegranate,5,15,666,54,60,45,112,18
pomegranate,6,29,751,51,88,33,102,21
pomegranate,5,27,777,53,69,42,120,18
pomegranate,5,19,584,52,68,48,103,20
pomegranate,5,20,714,56,72,50,119,20
pomegranate,6,18,777,50,76,48,114,18
pomegranate,7,21,782,51,94,40,81,19
pomegranate,5,21,524,60,88,34,102,19
pomegranate,5,22,714,50,66,42,87,19
pomegranate,7,24,676,59,97,37,80,18
pomegranate,7,21,763,56,72,44,111,19
pomegranate,7,19,764,57,81,43,103,20
pomegranate,5,26,717,60,72,41,114,19
pomegranate,5,15,578,52,79,45,94,20
pomegranate,5,22,705,59,82,39,97,21
pomegranate,6,16,691,55,89,37,87,21
pomegranate,5,22,646,54,73,40,89,21
pomegranate,7,26,658,60,69,30,101,18
pomegranate,7,26,517,53,70,38,96,20
pomegranate,5,29,773,59,76,46,115,18
pomegranate,7,15,601,53,78,40,108,18
pomegranate,6,28,572,54,99,46,91,20
pomegranate,7,28,613,55,89,50,103,21
pomegranate,6,28,686,58,100,37,111,19
pomegranate,7,15,663,51,76,41,111,20
pomegranate,5,27,773,52,74,38,88,18
pomegranate,5,30,590,50,71,49,83,20
pomegranate,5,25,648,52,88,32,87,18
pomegranate,7,15,720,56,91,37,97,20
pomegranate,6,18,703,58,88,40,80,21
pomegranate,6,18,725,53,88,45,87,19
pomegranate,5,24,791,58,75,40,102,19
pomegranate,6,24,676,55,61,50,104,18
pomegranate,6,18,529,56,91,43,84,21
pomegranate,7,28,611,56,71,41,116,19
pomegranate,6,29,780,51,72,36,82,18
pomegranate,5,20,681,53,81,36,112,19
pomegranate,5,24,700,56,86,30,108,20
pomegranate,6,22,689,54,72,36,116,20
pomegranate,7,26,572,51,69,32,96,20
pomegranate,7,21,603,51,66,31,117,18
pomegranate,7,20,743,55,62,43,113,21
pomegranate,6,26,783,60,76,43,87,18
pomegranate,5,17,783,59,92,40,95,21
pomegranate,7,22,520,59,85,35,80,21
pomegranate,5,29,623,52,73,48,90,19
pomegranate,6,24,550,51,68,31,89,20
pomegranate,6,18,739,57,91,36,100,20
pomegranate,6,26,650,59,83,34,118,20
pomegranate,7,24,745,55,63,43,109,19
pomegranate,6,15,605,59,83,32,82,18
pomegranate,7,18,744,55,73,33,88,19
pomegranate,7,28,774,57,74,48,118,21
pomegranate,5,19,575,52,94,48,119,21
pomegranate,6,17,779,50,86,40,99,18
pomegranate,6,24,519,56,77,38,85,19
pomegranate,7,27,637,59,84,38,101,21
pomegranate,7,23,567,52,80,45,84,20
pomegranate,6,15,664,57,95,30,81,20
pomegranate,5,17,636,57,74,49,108,19
pomegranate,6,17,743,56,67,50,103,21
pomegranate,6,17,692,59,80,38,93,19
pomegranate,6,24,556,58,100,36,111,20
pomegranate,6,23,513,55,93,43,117,19
pomegranate,5,21,726,55,81,45,118,19
pomegranate,5,22,709,58,100,45,111,20
pomegranate,5,21,732,55,95,43,89,21
pomegranate,5,23,598,53,79,35,120,18
pomegranate,5,17,675,50,71,31,94,20
pomegranate,7,27,684,50,94,30,84,18
pomegranate,7,26,612,50,76,37,93,20
pomegranate,5,19,620,50,68,38,96,21
pomegranate,5,17,668,59,65,47,116,18
pomegranate,5,18,743,57,71,48,105,18
pomegranate,6,26,560,55,74,41,109,19
pomegranate,6,18,759,56,86,39,93,19
pomegranate,7,15,563,54,94,42,118,20
pomegranate,7,22,685,52,98,43,118,19
pomegranate,5,30,674,58,90,47,97,21
pomegranate,5,25,556,59,69,46,107,20
pomegranate,5,21,756,60,96,44,103,21
pomegranate,5,16,531,56,70,44,90,19
pomegranate,7,19,542,54,96,40,112,18
pomegranate,6,20,597,50,63,30,113,19
pomegranate,5,25,575,54,90,32,115,21
pomegranate,5,20,711,55,66,41,110,21
pomegranate,6,16,709,58,87,35,111,20
pomegranate,5,30,659,60,75,37,103,19
pomegranate,5,23,645,53,74,46,97,18
pomegranate,6,26,726,59,79,49,108,18
pomegranate,6,29,744,59,97,32,92,21
pomegranate,6,27,609,56,91,38,90,21
pomegranate,5,16,570,53,86,37,98,20
pomegranate,7,15,731,55,75,49,101,20
pomegranate,7,24,556,50,69,48,113,19
pomegranate,6,23,798,54,67,45,106,18
pomegranate,5,23,658,50,66,45,102,19
pomegranate,7,15,578,54,73,39,80,21
pomegranate,7,23,781,53,81,40,102,18
pomegranate,6,22,631,57,86,45,87,19
pomegranate,5,21,602,58,81,41,116,18
pomegranate,6,29,762,59,71,32,94,21
pomegranate,7,19,616,53,75,48,83,18
pomegranate,6,18,746,56,93,42,109,21
